Timestep DMC STD
0.02 -86.59922249 0.0005981777014
0.01 -86.59345415 0.0005384822328
0.005 -86.58998244 0.0005363763695
0.0025 -86.5890034 0.0005756132298
0.001 -86.58751114 0.0005511899179
