# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.6930786531e+02    2.5373632623e+00    4.1100000000e+03    4.0960000000e+03    0.0000000000e+00   -1.6916526943e+02    8.8982454053e-01    9.9267578125e-01
         1   -1.6927944852e+02    2.4870277179e+00    4.0845820658e+03    4.0960000000e+03    0.0000000000e+00   -1.6947847234e+02    8.9058985583e-01    9.8095703125e-01
         2   -1.6929308729e+02    2.5933764912e+00    4.0947531489e+03    4.0810000000e+03    7.3242187500e-02   -1.6909600695e+02    8.9080415238e-01    9.9411908846e-01
         3   -1.6930450658e+02    2.5646696944e+00    4.0988283432e+03    4.1150000000e+03    5.5664062500e-02   -1.6952448461e+02    8.8636141849e-01    9.9246658566e-01
         4   -1.6927220883e+02    2.3992997858e+00    4.0972971333e+03    4.1170000000e+03    3.2226562500e-02   -1.6956019933e+02    8.8972929402e-01    9.8979839689e-01
         5   -1.6929346281e+02    2.5236916608e+00    4.0974616085e+03    4.1020000000e+03    4.1015625000e-02   -1.6934539743e+02    8.8950072902e-01    9.9122379327e-01
         6   -1.6928297198e+02    2.7953356441e+00    4.0964191153e+03    4.1040000000e+03    3.5156250000e-02   -1.6939102382e+02    8.8770200094e-01    9.9269005848e-01
         7   -1.6930570104e+02    2.5463201889e+00    4.0970838225e+03    4.1000000000e+03    2.7343750000e-02   -1.6933177628e+02    8.8845514613e-01    9.9512195122e-01
         8   -1.6925526569e+02    2.7721119144e+00    4.0958276138e+03    4.1130000000e+03    3.2226562500e-02   -1.6951279112e+02    8.8828747814e-01    9.9294918551e-01
         9   -1.6929528836e+02    2.4562546587e+00    4.0985421140e+03    4.1070000000e+03    2.6367187500e-02   -1.6938936306e+02    8.8928858221e-01    9.8928658388e-01
        10   -1.6927814185e+02    2.8739423125e+00    4.0950137707e+03    4.0930000000e+03    4.1992187500e-02   -1.6925865385e+02    8.8800315788e-01    9.9438064989e-01
        11   -1.6931111768e+02    2.9004290161e+00    4.0969964472e+03    4.0970000000e+03    2.4414062500e-02   -1.6929034739e+02    8.8924363493e-01    9.9267756895e-01
        12   -1.6930977876e+02    2.8924192810e+00    4.0964678723e+03    4.1000000000e+03    3.2226562500e-02   -1.6935992198e+02    8.8577771108e-01    9.9317073171e-01
        13   -1.6927878104e+02    2.5684415753e+00    4.0954788156e+03    4.1030000000e+03    2.9296875000e-02   -1.6939515504e+02    8.8563963126e-01    9.8878869120e-01
        14   -1.6933948249e+02    3.6741509359e+00    4.0971375149e+03    4.0870000000e+03    4.2968750000e-02   -1.6916879688e+02    8.9074300834e-01    9.9290433080e-01
        15   -1.6927439983e+02    2.7487095100e+00    4.0936607767e+03    4.0920000000e+03    3.0273437500e-02   -1.6929063050e+02    8.9224695373e-01    9.9046920821e-01
        16   -1.6930863196e+02    3.4879172325e+00    4.0959250881e+03    4.0870000000e+03    3.6132812500e-02   -1.6916441567e+02    8.8775824397e-01    9.9363836555e-01
        17   -1.6928822674e+02    2.9479918567e+00    4.0971616956e+03    4.1090000000e+03    4.6875000000e-02   -1.6946707207e+02    8.9335918120e-01    9.8953516671e-01
        18   -1.6929799932e+02    2.6086242089e+00    4.0962330430e+03    4.0960000000e+03    4.1015625000e-02   -1.6928822674e+02    8.8731157988e-01    9.9072265625e-01
        19   -1.6929324245e+02    2.4773509560e+00    4.0952478093e+03    4.0890000000e+03    3.3203125000e-02   -1.6921247700e+02    8.8974739151e-01    9.9290780142e-01
        20   -1.6935251498e+02    2.5618681443e+00    4.0981943975e+03    4.0950000000e+03    3.4179687500e-02   -1.6928103393e+02    8.9179929392e-01    9.9365079365e-01
        21   -1.6933329632e+02    2.7301269618e+00    4.0960644135e+03    4.1050000000e+03    3.5156250000e-02   -1.6946225774e+02    8.9028816849e-01    9.9123020706e-01
        22   -1.6928213691e+02    2.4656019375e+00    4.0954970565e+03    4.1060000000e+03    3.5156250000e-02   -1.6945521787e+02    8.8869845284e-01    9.9293716512e-01
        23   -1.6929902350e+02    2.5896133227e+00    4.0971939218e+03    4.1010000000e+03    2.8320312500e-02   -1.6934313484e+02    8.9014516108e-01    9.9024628139e-01
        24   -1.6930081725e+02    2.5042579999e+00    4.0962169951e+03    4.0940000000e+03    3.6132812500e-02   -1.6927460347e+02    8.8933918395e-01    9.9242794333e-01
        25   -1.6928785718e+02    3.2421486710e+00    4.0955623179e+03    4.0960000000e+03    3.2226562500e-02   -1.6930081725e+02    8.9019961230e-01    9.9316406250e-01
        26   -1.6927692553e+02    2.9040916694e+00    4.0947370242e+03    4.0920000000e+03    2.7343750000e-02   -1.6923900519e+02    8.8843464759e-01    9.9364613881e-01
        27   -1.6936413597e+02    4.0689864865e+00    4.0997004494e+03    4.1000000000e+03    3.2226562500e-02   -1.6932572983e+02    8.9090897237e-01    9.9170731707e-01
        28   -1.6933452371e+02    2.5530867478e+00    4.0943812737e+03    4.0930000000e+03    3.3203125000e-02   -1.6932750146e+02    8.8824250432e-01    9.9218177376e-01
        29   -1.6932713652e+02    2.5001109730e+00    4.0972839705e+03    4.1070000000e+03    4.3945312500e-02   -1.6946862107e+02    8.9212732881e-01    9.9172145118e-01
        30   -1.6934479742e+02    3.4005384654e+00    4.0965920920e+03    4.0960000000e+03    3.2226562500e-02   -1.6932713652e+02    8.9031246977e-01    9.9243164062e-01
        31   -1.6932167958e+02    3.4097632684e+00    4.0952847853e+03    4.0950000000e+03    3.0273437500e-02   -1.6933258889e+02    8.8856118465e-01    9.9389499389e-01
        32   -1.6927533169e+02    2.7903403040e+00    4.0941330707e+03    4.0950000000e+03    2.3437500000e-02   -1.6930947106e+02    8.9229971503e-01    9.8949938950e-01
        33   -1.6925858924e+02    2.2943322200e+00    4.0941635280e+03    4.0830000000e+03    4.1015625000e-02   -1.6911638792e+02    8.9074516526e-01    9.9387705119e-01
        34   -1.6925310730e+02    2.3992647663e+00    4.0947697549e+03    4.0870000000e+03    2.8320312500e-02   -1.6914860509e+02    8.8817276096e-01    9.9314900905e-01
        35   -1.6923359800e+02    2.2549151588e+00    4.0945025008e+03    4.0890000000e+03    2.9296875000e-02   -1.6916758498e+02    8.9029768195e-01    9.9461971142e-01
        36   -1.6924706749e+02    2.7513965776e+00    4.0981045130e+03    4.1100000000e+03    4.1015625000e-02   -1.6940420504e+02    8.9065388065e-01    9.9221411192e-01
        37   -1.6926720420e+02    3.0522740537e+00    4.0970361010e+03    4.1020000000e+03    2.9296875000e-02   -1.6932025608e+02    8.8757705763e-01    9.9171136031e-01
        38   -1.6926861334e+02    2.4975126624e+00    4.0957863699e+03    4.0940000000e+03    3.2226562500e-02   -1.6924278418e+02    8.8915387219e-01    9.9267220322e-01
        39   -1.6929573991e+02    2.4623170239e+00    4.0974825643e+03    4.1010000000e+03    3.4179687500e-02   -1.6932961127e+02    8.8895115708e-01    9.9122165326e-01
        40   -1.6925751588e+02    2.5823106687e+00    4.0937009829e+03    4.0870000000e+03    3.4179687500e-02   -1.6918575575e+02    8.8959763952e-01    9.9339368730e-01
        41   -1.6928761679e+02    2.6083804709e+00    4.0978159579e+03    4.1010000000e+03    3.9062500000e-02   -1.6931851381e+02    8.8983528130e-01    9.9049012436e-01
        42   -1.6930090483e+02    2.3572308842e+00    4.0969103569e+03    4.0970000000e+03    3.8085937500e-02   -1.6929982233e+02    8.9005741341e-01    9.8999267757e-01
        43   -1.6928553273e+02    2.6449188730e+00    4.0950666676e+03    4.0930000000e+03    3.8085937500e-02   -1.6926427032e+02    8.8869829240e-01    9.9242609333e-01
        44   -1.6929688556e+02    2.4147374669e+00    4.0962577328e+03    4.0930000000e+03    3.0273437500e-02   -1.6924889822e+02    8.8919848148e-01    9.9193745419e-01
        45   -1.6933811832e+02    2.8508220534e+00    4.0970535783e+03    4.0910000000e+03    2.9296875000e-02   -1.6923581312e+02    8.8741515937e-01    9.9315570765e-01
        46   -1.6928473429e+02    2.9845238438e+00    4.0952471166e+03    4.1070000000e+03    4.1015625000e-02   -1.6947221568e+02    8.9333188847e-01    9.8709520331e-01
        47   -1.6931618024e+02    2.8610431813e+00    4.0956464526e+03    4.0830000000e+03    4.7851562500e-02   -1.6912579052e+02    8.8694252072e-01    9.9485672300e-01
        48   -1.6931772853e+02    3.3164363815e+00    4.0964898899e+03    4.1040000000e+03    4.0039062500e-02   -1.6941374125e+02    8.8910054308e-01    9.9269005848e-01
        49   -1.6930370997e+02    2.6273635877e+00    4.0973384368e+03    4.1130000000e+03    3.7109375000e-02   -1.6952481861e+02    8.8981462640e-01    9.8905908096e-01
        50   -1.6930202482e+02    3.1567352279e+00    4.0956183480e+03    4.0930000000e+03    4.1015625000e-02   -1.6926707546e+02    8.8779164337e-01    9.9413633032e-01
        51   -1.6926997745e+02    2.3581364956e+00    4.0954507487e+03    4.1050000000e+03    3.5156250000e-02   -1.6941176758e+02    8.8812365824e-01    9.8976857491e-01
        52   -1.6928010617e+02    2.6796851931e+00    4.0953342771e+03    4.0870000000e+03    3.7109375000e-02   -1.6915999329e+02    8.8893512685e-01    9.9290433080e-01
        53   -1.6929232764e+02    2.4045807535e+00    4.0970219032e+03    4.0990000000e+03    3.9062500000e-02   -1.6931671386e+02    8.9089191399e-01    9.9341302757e-01
