Timestep DMC STD
0.02 -169.3131452 0.001053592244
0.01 -169.3001829 0.0007632108434
0.005 -169.294069 0.0006073484296
0.0025 -169.2909428 0.0007064230204
0.001 -169.2882445 0.0006701019127
