#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2317933095e+02    1.5174494064e+04   -1.9490602451e+02    7.1726693567e+01    9.2021190253e+01   -3.0360601611e+02    1.6678801341e+01    1.0240000000e+03    4.5783414971e-03    4.6262207031e-01
         1   -1.2333709036e+02    1.5213785242e+04   -1.9638940267e+02    7.3052312310e+01    9.2126868101e+01   -3.0486285681e+02    1.6346586032e+01    1.0240000000e+03    4.5028401073e-03    4.6059570312e-01
         2   -1.2320677808e+02    1.5181694313e+04   -1.9589353243e+02    7.2686754350e+01    9.2128191356e+01   -3.0420125875e+02    1.6179534962e+01    1.0240000000e+03    4.4685590547e-03    4.6499023437e-01
         3   -1.2327480372e+02    1.5199317439e+04   -1.9539425413e+02    7.2119450414e+01    9.2192287679e+01   -3.0393038469e+02    1.6343842884e+01    1.0240000000e+03    4.4453640003e-03    4.6661376953e-01
         4   -1.2322345362e+02    1.5185571825e+04   -1.9585279005e+02    7.2629336433e+01    9.2301089735e+01   -3.0375062573e+02    1.5596745943e+01    1.0240000000e+03    4.4456671458e-03    4.6374511719e-01
         5   -1.2326567760e+02    1.5196295911e+04   -1.9666136268e+02    7.3395685075e+01    9.1922921531e+01   -3.0514756729e+02    1.6563283076e+01    1.0240000000e+03    4.4294828549e-03    4.6508789062e-01
         6   -1.2333648347e+02    1.5213802754e+04   -1.9679222296e+02    7.3455739489e+01    9.2168675077e+01   -3.0521825789e+02    1.6257359852e+01    1.0240000000e+03    4.4208471663e-03    4.6285400391e-01
         7   -1.2331216950e+02    1.5207452060e+04   -1.9543293360e+02    7.2120764091e+01    9.2610420193e+01   -3.0418747815e+02    1.6144124361e+01    1.0240000000e+03    4.4203742873e-03    4.6643066406e-01
         8   -1.2324957849e+02    1.5192127395e+04   -1.9830075922e+02    7.5051180736e+01    9.2628507668e+01   -3.0602318375e+02    1.5093916861e+01    1.0240000000e+03    4.4085332192e-03    4.6121826172e-01
         9   -1.2325937364e+02    1.5194625257e+04   -1.9623952798e+02    7.2980154347e+01    9.2656251034e+01   -3.0628445677e+02    1.7388677750e+01    1.0240000000e+03    4.4026970863e-03    4.6077880859e-01
        10   -1.2326164028e+02    1.5194823619e+04   -1.9644474130e+02    7.3183101013e+01    9.2363107837e+01   -3.0572462796e+02    1.6916778828e+01    1.0240000000e+03    4.4200378470e-03    4.6613769531e-01
        11   -1.2324956303e+02    1.5191980530e+04   -1.9572514493e+02    7.2475581897e+01    9.2041144802e+01   -3.0494385477e+02    1.7177565043e+01    1.0240000000e+03    4.3950916734e-03    4.6336669922e-01
        12   -1.2331367599e+02    1.5208656436e+04   -1.9565024694e+02    7.2336570952e+01    9.1791561680e+01   -3.0366201262e+02    1.6220204000e+01    1.0240000000e+03    4.3818652630e-03    4.6480712891e-01
        13   -1.2329816651e+02    1.5204425558e+04   -1.9466567178e+02    7.1367505268e+01    9.1806353946e+01   -3.0301084226e+02    1.6538816530e+01    1.0240000000e+03    4.3855791446e-03    4.6416015625e-01
        14   -1.2317131258e+02    1.5172984736e+04   -1.9491057547e+02    7.1739262885e+01    9.1936270350e+01   -3.0315856749e+02    1.6311721677e+01    1.0240000000e+03    4.3884371407e-03    4.6577148437e-01
        15   -1.2319476289e+02    1.5178796392e+04   -1.9534988494e+02    7.2155122051e+01    9.1723939321e+01   -3.0248255981e+02    1.5408735549e+01    1.0240000000e+03    4.3861831073e-03    4.6444091797e-01
        16   -1.2325623988e+02    1.5193686217e+04   -1.9552018748e+02    7.2263947600e+01    9.2061672558e+01   -3.0394638582e+02    1.6364525781e+01    1.0240000000e+03    4.3939033058e-03    4.6414794922e-01
        17   -1.2329413325e+02    1.5202760505e+04   -1.9584538540e+02    7.2551252153e+01    9.2078324617e+01   -3.0445085307e+02    1.6527143047e+01    1.0240000000e+03    4.3757813983e-03    4.6215820312e-01
        18   -1.2335183116e+02    1.5217098332e+04   -1.9632349547e+02    7.2971664311e+01    9.2218395355e+01   -3.0504035116e+02    1.6498460338e+01    1.0240000000e+03    4.3837300036e-03    4.6420898437e-01
        19   -1.2324165151e+02    1.5189938268e+04   -1.9627683666e+02    7.3035185159e+01    9.2209234507e+01   -3.0568511304e+02    1.7199041871e+01    1.0240000000e+03    4.3797693215e-03    4.6475830078e-01
        20   -1.2327602166e+02    1.5198349943e+04   -1.9588847418e+02    7.2612452516e+01    9.2497566387e+01   -3.0457209620e+02    1.6186055631e+01    1.0240000000e+03    4.3788503390e-03    4.6298828125e-01
        21   -1.2331578622e+02    1.5208610662e+04   -1.9778675060e+02    7.4470964383e+01    9.2840081367e+01   -3.0542649475e+02    1.4799662784e+01    1.0240000000e+03    4.3760668486e-03    4.6281738281e-01
        22   -1.2321433118e+02    1.5183534837e+04   -1.9515809601e+02    7.1943764836e+01    9.2322900269e+01   -3.0330050190e+02    1.5819505615e+01    1.0240000000e+03    4.3739017565e-03    4.6407470703e-01
