#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.2297398034e+02    1.5134638226e+04   -1.9483038372e+02    7.1856403379e+01    9.2500131725e+01   -3.0356647911e+02    1.6235963664e+01    5.4400000000e+04    4.8731653616e+00    5.3250229779e-01
         1   -1.2299482338e+02    1.5140509562e+04   -1.9525376459e+02    7.2258941207e+01    9.2489251055e+01   -3.0365752535e+02    1.5914509704e+01    5.4400000000e+04    4.8928063238e+00    5.3275781250e-01
         2   -1.2303279631e+02    1.5148622560e+04   -1.9508737742e+02    7.2054581116e+01    9.2374776158e+01   -3.0362311395e+02    1.6160960365e+01    5.4400000000e+04    4.8942909859e+00    5.3246714154e-01
         3   -1.2301355465e+02    1.5144095280e+04   -1.9478841648e+02    7.1774861832e+01    9.2461876520e+01   -3.0338207896e+02    1.6131785963e+01    5.4400000000e+04    4.8950308647e+00    5.3232927390e-01
         4   -1.2300593309e+02    1.5142882820e+04   -1.9476347709e+02    7.1757544001e+01    9.2402550368e+01   -3.0339371112e+02    1.6227683660e+01    5.4400000000e+04    4.8935285425e+00    5.3293612132e-01
         5   -1.2298868411e+02    1.5139490864e+04   -1.9482374154e+02    7.1835057426e+01    9.2351293736e+01   -3.0314952070e+02    1.5974485432e+01    5.4400000000e+04    4.8945212461e+00    5.3274931066e-01
         6   -1.2301134030e+02    1.5143405494e+04   -1.9498557109e+02    7.1974230790e+01    9.2399388121e+01   -3.0341861533e+02    1.6033656118e+01    5.4400000000e+04    4.8940803211e+00    5.3267532169e-01
         7   -1.2300229212e+02    1.5141457094e+04   -1.9495540144e+02    7.1953109313e+01    9.2470982571e+01   -3.0347243030e+02    1.6046046289e+01    5.4400000000e+04    4.8976187173e+00    5.3278929228e-01
         8   -1.2301847554e+02    1.5145239548e+04   -1.9501491205e+02    7.1996436515e+01    9.2497403214e+01   -3.0352308587e+02    1.6010770601e+01    5.4400000000e+04    4.8984902703e+00    5.3220220588e-01
         9   -1.2301073962e+02    1.5143777933e+04   -1.9493106584e+02    7.1920326223e+01    9.2349215495e+01   -3.0328081836e+02    1.6000537024e+01    5.4400000000e+04    4.8942322849e+00    5.3228722426e-01
        10   -1.2298964514e+02    1.5139468443e+04   -1.9495617432e+02    7.1966529187e+01    9.2524755373e+01   -3.0375905658e+02    1.6278126877e+01    5.4400000000e+04    4.8953634893e+00    5.3317853860e-01
        11   -1.2299459590e+02    1.5140568659e+04   -1.9485536901e+02    7.1860773111e+01    9.2342069805e+01   -3.0320053817e+02    1.6003099353e+01    5.4400000000e+04    4.8912209553e+00    5.3271024816e-01
        12   -1.2303024714e+02    1.5148642050e+04   -1.9482970822e+02    7.1799461071e+01    9.2382605052e+01   -3.0321161205e+02    1.5999298787e+01    5.4400000000e+04    4.8970945981e+00    5.3251286765e-01
        13   -1.2298683913e+02    1.5137876416e+04   -1.9494510866e+02    7.1958269522e+01    9.2502275606e+01   -3.0365893692e+02    1.6211552658e+01    5.4400000000e+04    4.8971301409e+00    5.3227849265e-01
        14   -1.2300384546e+02    1.5142706571e+04   -1.9524963761e+02    7.2245792150e+01    9.2616384229e+01   -3.0405167015e+02    1.6185648307e+01    5.4400000000e+04    4.9000022652e+00    5.3256204044e-01
        15   -1.2301201216e+02    1.5143870266e+04   -1.9486085543e+02    7.1848843270e+01    9.2362085251e+01   -3.0341289532e+02    1.6189954637e+01    5.4400000000e+04    4.8945941208e+00    5.3215831801e-01
        16   -1.2299938241e+02    1.5141103720e+04   -1.9491911942e+02    7.1919737009e+01    9.2364220922e+01   -3.0339149464e+02    1.6108154298e+01    5.4400000000e+04    4.8965292753e+00    5.3267761949e-01
        17   -1.2299294714e+02    1.5143985446e+04   -1.9483715803e+02    7.1844210891e+01    9.2459430102e+01   -3.0348621382e+02    1.6189625686e+01    5.4400000000e+04    4.8924332574e+00    5.3233524816e-01
        18   -1.2297485390e+02    1.5134867258e+04   -1.9500260318e+02    7.2027749280e+01    9.2510925191e+01   -3.0357494434e+02    1.6061415968e+01    5.4400000000e+04    4.8950492591e+00    5.3264958640e-01
