Timestep DMC STD
0.02 -58.05297211 0.0005580203149
0.01 -58.04841474 0.0005742753209
0.005 -58.0462998 0.0005410521282
0.0025 -58.04579091 0.0006146584975
0.001 -58.04584698 0.0005489941719
