# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.6945737349e+02    9.9748802954e+00    4.1710000000e+03    4.1650000000e+03    0.0000000000e+00   -1.6937480539e+02    9.7883065059e-01    9.9159663866e-01
         1   -1.6944464661e+02    8.9589826098e+00    4.0943855166e+03    4.1650000000e+03    0.0000000000e+00   -1.7308635898e+02    9.7770780819e-01    9.8295318127e-01
         2   -1.6936107450e+02    1.0047662775e+01    4.0955392998e+03    4.1180000000e+03    2.2265625000e-01   -1.7051599079e+02    9.7831493751e-01    9.9514327343e-01
         3   -1.6935722117e+02    1.2468212341e+01    4.0961238427e+03    4.1050000000e+03    7.4218750000e-02   -1.6980004553e+02    9.7451231335e-01    9.9366626066e-01
         4   -1.6934903265e+02    1.0965497703e+01    4.0961985598e+03    4.0960000000e+03    9.7656250000e-02   -1.6935722117e+02    9.7858513465e-01    9.9584960938e-01
         5   -1.6930253406e+02    1.1482465397e+01    4.0958099384e+03    4.1040000000e+03    9.3750000000e-02   -1.6973927668e+02    9.7840745165e-01    9.9220272904e-01
         6   -1.6935981373e+02    1.0188448772e+01    4.0966529376e+03    4.0920000000e+03    1.1328125000e-01   -1.6910712613e+02    9.7670017131e-01    9.9511241447e-01
         7   -1.6935372608e+02    1.0354182150e+01    4.0958757573e+03    4.0920000000e+03    7.4218750000e-02   -1.6916440580e+02    9.7830917431e-01    9.9486803519e-01
         8   -1.6938496599e+02    1.1342212297e+01    4.0961847157e+03    4.0880000000e+03    7.4218750000e-02   -1.6896271912e+02    9.7737504097e-01    9.9730919765e-01
         9   -1.6937345698e+02    1.1158642881e+01    4.0958350018e+03    4.1020000000e+03    8.9843750000e-02   -1.6967772037e+02    9.7751799289e-01    9.9414919551e-01
        10   -1.6936233075e+02    1.3026298163e+01    4.0958909206e+03    4.0900000000e+03    8.9843750000e-02   -1.6908027345e+02    9.7777788483e-01    9.9364303178e-01
        11   -1.6930254684e+02    2.0911801852e+01    4.1002715426e+03    4.1010000000e+03    1.3281250000e-01   -1.6937467694e+02    9.7764642682e-01    9.9536698366e-01
        12   -1.6929846806e+02    1.0285535155e+01    4.1022062066e+03    4.1030000000e+03    6.6406250000e-02   -1.6936960139e+02    9.7839590449e-01    9.9780648306e-01
        13   -1.6937521638e+02    8.4183277302e+00    4.1106490968e+03    4.1110000000e+03    5.8593750000e-02   -1.6934976694e+02    9.7748733579e-01    9.9586475310e-01
        14   -1.6938395162e+02    9.3874517199e+00    4.1148013510e+03    4.1140000000e+03    6.6406250000e-02   -1.6933858556e+02    9.7600633215e-01    9.9659698590e-01
        15   -1.6935772461e+02    1.1431655603e+01    4.1173122799e+03    4.1170000000e+03    6.2500000000e-02   -1.6934751766e+02    9.7734720700e-01    9.9417051251e-01
        16   -1.6941955198e+02    9.8066252948e+00    4.1100929706e+03    4.1090000000e+03    8.5937500000e-02   -1.6935249724e+02    9.7827405510e-01    9.9707958141e-01
        17   -1.6937993567e+02    1.0022877542e+01    4.1228508199e+03    4.1220000000e+03    9.3750000000e-02   -1.6935685549e+02    9.7798417608e-01    9.9733139253e-01
        18   -1.6927994419e+02    1.2258122458e+01    4.1200799387e+03    4.1210000000e+03    4.2968750000e-02   -1.6936524087e+02    9.7771168220e-01    9.9538946858e-01
        19   -1.6926698902e+02    1.1983901733e+01    4.1101922272e+03    4.1120000000e+03    6.6406250000e-02   -1.6936536341e+02    9.7761784386e-01    9.9464980545e-01
        20   -1.6922388035e+02    1.0453584546e+01    4.1097237375e+03    4.1120000000e+03    7.8125000000e-02   -1.6935721135e+02    9.7832437139e-01    9.9537937743e-01
        21   -1.6929168939e+02    1.0139471900e+01    4.1041524797e+03    4.1060000000e+03    7.0312500000e-02   -1.6934790353e+02    9.7768829067e-01    9.9464198734e-01
        22   -1.6932607843e+02    1.0350350818e+01    4.1013846750e+03    4.1020000000e+03    7.0312500000e-02   -1.6933679681e+02    9.7662850126e-01    9.9390541199e-01
        23   -1.6931448215e+02    1.2008857354e+01    4.1040025427e+03    4.1040000000e+03    9.3750000000e-02   -1.6933392706e+02    9.7650998002e-01    9.9439571150e-01
        24   -1.6929163597e+02    9.2274187652e+00    4.1017302532e+03    4.1020000000e+03    8.9843750000e-02   -1.6933301836e+02    9.7708312830e-01    9.9488054608e-01
        25   -1.6937029241e+02    9.0972138954e+00    4.0980562140e+03    4.0980000000e+03    7.8125000000e-02   -1.6933090459e+02    9.7898612705e-01    9.9560761347e-01
        26   -1.6932950963e+02    1.1628001376e+01    4.0963509396e+03    4.0960000000e+03    6.6406250000e-02   -1.6932799265e+02    9.7830436507e-01    9.9633789062e-01
        27   -1.6933501319e+02    1.1168419869e+01    4.0958841765e+03    4.0960000000e+03    5.0781250000e-02   -1.6933048087e+02    9.7878531680e-01    9.9707031250e-01
        28   -1.6939483855e+02    8.8403985131e+00    4.1005516244e+03    4.1000000000e+03    5.0781250000e-02   -1.6933140300e+02    9.7597829400e-01    9.9609756098e-01
        29   -1.6932593552e+02    1.1865644109e+01    4.1055030998e+03    4.1050000000e+03    8.2031250000e-02   -1.6933286315e+02    9.7872887385e-01    9.9415347138e-01
        30   -1.6936580378e+02    1.1291580494e+01    4.1004141848e+03    4.1000000000e+03    8.9843750000e-02   -1.6933485289e+02    9.7745370442e-01    9.9463414634e-01
        31   -1.6944105066e+02    1.1217609136e+01    4.0982803913e+03    4.0970000000e+03    7.8125000000e-02   -1.6933374276e+02    9.7819386964e-01    9.9731510862e-01
        32   -1.6949504735e+02    9.1512746740e+00    4.1126468311e+03    4.1100000000e+03    9.3750000000e-02   -1.6933837921e+02    9.7869170612e-01    9.9635036496e-01
