Timestep DMC STD
0.02 -21.06145994 0.0001644466287
0.01 -21.06133214 0.0001893846141
0.005 -21.06150467 0.0001738142333
0.0025 -21.06149642 0.0001786489042
0.001 -21.06107985 0.0001815275566
