Timestep DMC STD
0.02 -145.0913422 0.0008133373801
0.01 -145.0809975 0.0007654531754
0.005 -145.0758403 0.0008075527302
0.0025 -145.0716809 0.0006436921456
0.001 -145.0699399 0.0005398499676
