Type Energy STD Sigma
total_energy0         -6.456563316  9.270255248e-05     0.1855929827  
kinetic0               2.479147938  0.0009651163303      1.426744081  
potential0            -10.06128248   0.001712490907      2.064565828  
nonlocal0               1.12557123    0.00127294338      2.159187943  
weight0               0.9993452818  6.414759135e-05     0.2989815921  
